#[[Fit Statistics]]
#    # function evals   = 41
#    # data points      = 468
#    # variables        = 3
#    chi-square         = 46355.196
#    reduced chi-square = 99.689
#    Akaike info crit   = 2156.750
#    Bayesian info crit = 2169.196
#[[Variables]]
#    R:           63.3000000 +/- 0.030984 (0.05%) (init= 50.6)
#    SLDsphere:   4.2146e-05 (fixed)
#    SLDmatrix:   7.694e-06 (fixed)
#    sigR:        0.08839824 +/- 0.000631 (0.71%) (init= 0.08839824)
#    i0:          0.02601118 +/- 4.18e-05 (0.16%) (init= 0.02601119)
#    bg:          0.00147369 (fixed)
#[[Correlations]] (unreported correlations are <  0.100)
#    C(R, i0)                     = -0.831 
#    C(R, sigR)                   = -0.722 
#    C(sigR, i0)                  =  0.363 #q / A-1 	 I / cm-1 	 sI / cm-1 	 Imodel / cm-1
0.6966857	0.0018391827111	0.000437484260188	0.00151584387723
0.69974809	0.0018900210808	0.000442486610282	0.0015151105619
0.70281043	0.0013555344195	0.00044927774004	0.00151439313754
0.70587277	0.0017690059105	0.000454775499582	0.00151369118146
0.70893512	0.0014278908856	0.000460558621091	0.00151300429218
0.71199746	0.0013825487779	0.000467591040854	0.00151233208693
0.71505985	0.0017353716476	0.000476149531988	0.00151167417817
0.7181222	0.0019011548689	0.000481347396369	0.00151103022224
0.72118454	0.002021631372	0.000490001739083	0.00151039985945
0.72424688	0.0015769953141	0.000490316583317	0.00150978274354
0.72730927	0.0019333252654	0.000501541196642	0.00150917853222
0.73037162	0.0012775118271	0.000512183984222	0.00150858692101
0.73343396	0.0015730076135	0.000516577637157	0.00150800759051
0.73649631	0.0021039751611	0.000533114796662	0.00150744014441
0.7395587	0.001643577299	0.000531653773127	0.00150688387607
0.74262104	0.0019739100439	0.000545005126548	0.00150633731427
0.74568338	0.0004799666781	0.00055489910948	0.00150579790085
